# Chaves de INI aceitas pelo leitor de NFS-e do ACBr (snapshot).
# Gerado por scripts/gerar-chaves-nfse.sh — NÃO editar à mão.
# Formato: <secao>\t<chave>
IBSCBSDPS	OperxCidade
IBSCBSDPS	tpEnteGov
IBSCBSDPS	tpOper
IBSCBSNFSE	cLocalidadeIncid
IBSCBSNFSE	pRedutor
IBSCBSNFSE	xLocalidadeIncid
IBSCBSValoresNFSE	pAliqEfetCBS
IBSCBSValoresNFSE	pAliqEfetMun
IBSCBSValoresNFSE	pAliqEfetUF
IBSCBSValoresNFSE	pCBS
IBSCBSValoresNFSE	pIBSMun
IBSCBSValoresNFSE	pIBSUF
IBSCBSValoresNFSE	pRedAliqCBS
IBSCBSValoresNFSE	pRedAliqMun
IBSCBSValoresNFSE	pRedAliqUF
IBSCBSValoresNFSE	vBC
IBSCBSValoresNFSE	vCalcReeRepRes
IdentificacaoNFSe	ambGer
IdentificacaoNFSe	cLocIncid
IdentificacaoNFSe	cStat
IdentificacaoNFSe	dhProc
IdentificacaoNFSe	Id
IdentificacaoNFSe	nDFSe
IdentificacaoNFSe	nNFSe
IdentificacaoNFSe	procEmi
IdentificacaoNFSe	tpEmis
IdentificacaoNFSe	verAplic
IdentificacaoNFSe	xLocEmi
IdentificacaoNFSe	xLocIncid
IdentificacaoNFSe	xLocPrestacao
IdentificacaoNFSe	xNBS
IdentificacaoNFSe	xTribMun
IdentificacaoNFSe	xTribNac
IdentificacaoRps	cLocEmi
IdentificacaoRps	cMotivoEmisTI
IdentificacaoRps	Competencia
IdentificacaoRps	DataEmissao
IdentificacaoRps	DataEmissaoRPS
IdentificacaoRps	DataFatoGerador
IdentificacaoRps	DataPagamento
IdentificacaoRps	DeducaoMateriais
IdentificacaoRps	dhRecebimento
IdentificacaoRps	EqptoRecibo
IdentificacaoRps	EspecieDocumento
IdentificacaoRps	FormaPagamento
IdentificacaoRps	FrmRec
IdentificacaoRps	IdentificacaoRemessa
IdentificacaoRps	id_sis_legado
IdentificacaoRps	InformacoesComplementares
IdentificacaoRps	NaturezaOperacao
IdentificacaoRps	Numero
IdentificacaoRps	NumeroParcelas
IdentificacaoRps	OutrasInformacoes
IdentificacaoRps	PercentualCargaTributariaEstadual
IdentificacaoRps	PercentualCargaTributariaMunicipal
IdentificacaoRps	Producao
IdentificacaoRps	RegRec
IdentificacaoRps	Serie
IdentificacaoRps	SeriePrestacao
IdentificacaoRps	SerieTalonario
IdentificacaoRps	SiglaUF
IdentificacaoRps	Situacao
IdentificacaoRps	SituacaoTrib
IdentificacaoRps	Status
IdentificacaoRps	Tipo
IdentificacaoRps	TipoNota
IdentificacaoRps	TipoRecolhimento
IdentificacaoRps	TipoTributacaoRPS
IdentificacaoRps	tpEmit
IdentificacaoRps	ValorCargaTributariaEstadual
IdentificacaoRps	ValorCargaTributariaMunicipal
IdentificacaoRps	Vencimento
IdentificacaoRps	verAplic
Imovel	Bairro
Imovel	cCIB
Imovel	cEndPost
Imovel	CEP
Imovel	CodigoMunicipio
Imovel	Complemento
Imovel	cPais
Imovel	inscImobFisc
Imovel	Logradouro
Imovel	Numero
Imovel	xCidade
Imovel	xEstProvReg
Impostos	Aliquota
Impostos	Codigo
Impostos	Descricao
Impostos	Valor
InformacoesComplementares	docRef
InformacoesComplementares	idDocTec
InformacoesComplementares	xInfComp
InformacoesComplementares	xPed
Intermediario	Bairro
Intermediario	CAEPF
Intermediario	CEP
Intermediario	cNaoNIF
Intermediario	CNPJCPF
Intermediario	CodigoMunicipio
Intermediario	CodigoPais
Intermediario	Complemento
Intermediario	Email
Intermediario	InscricaoMunicipal
Intermediario	IssRetido
Intermediario	Logradouro
Intermediario	NIF
Intermediario	Numero
Intermediario	RazaoSocial
Intermediario	Telefone
Intermediario	UF
Intermediario	xMunicipio
Intermediario	xPais
Itens	AliqCBS
Itens	AliqIBS
Itens	AliqISSST
Itens	AliqReducao
Itens	AliqRetCOFINS
Itens	AliqRetCPP
Itens	AliqRetCSLL
Itens	AliqRetINSS
Itens	AliqRetIRRF
Itens	AliqRetPIS
Itens	Aliquota
Itens	AliquotaDeducoes
Itens	AliquotaSN
Itens	BaseCalculo
Itens	cClassTrib
Itens	CFPS
Itens	CodCNO
Itens	CodigoCnae
Itens	CodigoInterContr
Itens	CodigoMunicipio
Itens	CodigoNBS
Itens	CodigoPais
Itens	CodigoServicoNacional
Itens	CodigoTributacaoMunicipio
Itens	CodigoTributacaoNacional
Itens	codLCServico
Itens	CodMunPrestacao
Itens	CodServico
Itens	DescontoCondicionado
Itens	DescontoIncondicionado
Itens	Descricao
Itens	DescricaoOutrasRetencoes
Itens	ExigibilidadeISS
Itens	FonteCargaTributaria
Itens	IdentifNaoExigibilidade
Itens	INDOP
Itens	InfAdicional
Itens	IrrfIndenizacao
Itens	ISSRetido
Itens	ItemListaServico
Itens	LocalPrestacao
Itens	MunicipioIncidencia
Itens	NumeroProcesso
Itens	Operacao
Itens	OutrasRetencoes
Itens	OutrosDescontos
Itens	PercentualCargaTributaria
Itens	PrestadoEmViasPublicas
Itens	QtdeDiaria
Itens	Quantidade
Itens	ResponsavelRetencao
Itens	RetencoesFederais
Itens	RetidoCOFINS
Itens	RetidoCPP
Itens	RetidoCSLL
Itens	RetidoINSS
Itens	RetidoIRRF
Itens	RetidoPIS
Itens	SituacaoTributaria
Itens	TipoLancamento
Itens	TipoUnidade
Itens	TotalAproxTribServ
Itens	TribMunPrestador
Itens	Tributacao
Itens	Tributavel
Itens	Unidade
Itens	ValorBCCOFINS
Itens	ValorBCCPP
Itens	ValorBCCSLL
Itens	ValorBCINSS
Itens	ValorBCPIS
Itens	ValorBCRetIRRF
Itens	ValorCargaTributaria
Itens	ValorCOFINS
Itens	ValorCPP
Itens	ValorCSLL
Itens	ValorDeducoes
Itens	ValorFinalCobrado
Itens	ValorInicialCobrado
Itens	ValorINSS
Itens	ValorIPI
Itens	ValorIRRF
Itens	ValorISS
Itens	ValorISSRetido
