# Chaves de INI aceitas pelo leitor de MDFE do ACBr (snapshot).
# NÃO editar à mão: gerado por scripts/gerar-chaves-lerini.py a partir de
# ACBrMDFe/Base/ACBrMDFe.IniReader.pas, ACBrMDFe/Base/Servicos/ACBrMDFe.EnvEvento.pas, na revisão fixada em ACBR_REV.
# Regenerar com `make acbr-chaves`; conferir com `make acbr-chaves-conferir`.
# Seção INDEXADA sai marcada com "*" (det* casa [det001], [det002]...).
# Seção sem "*" casa exata: [ICMS60] e [toma4] são NOMES, não índices.
# Chave sai literal, sempre: nenhuma é montada por concatenação no fonte.
# Formato: <secao>\t<chave>
veicTracao	capM3
veicTracao	cInt
veicTracao	CNPJCPF
veicTracao	IE
veicTracao	placa
veicTracao	RENAVAM
veicTracao	RNTRC
veicTracao	tara
veicTracao	tpCar
veicTracao	tpProp
veicTracao	tpRod
veicTracao	UF
veicTracao	UFProp
veicTracao	xNome
